ClientID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,engagement_score,TermDepositSubscribed,ResponsePropensity
CIF001737,49,blue-collar,single,tertiary,no,5058.43,yes,no,telephone,20,jan,423,7,-1,2,failure,0.7444,1,0.1436
CIF001738,24,blue-collar,divorced,tertiary,no,2132.59,yes,no,cellular,23,nov,954,7,-1,3,other,0.7216,1,0.0547
CIF001739,18,student,divorced,unknown,no,971.36,yes,no,unknown,20,apr,188,1,27,3,unknown,0.5446,0,0.0454
CIF001740,30,blue-collar,married,primary,no,2700.93,no,no,telephone,8,mar,673,5,-1,5,failure,0.7777,1,0.8263
CIF001741,44,entrepreneur,married,primary,no,-2000.0,no,no,telephone,13,may,910,7,-1,2,failure,0.1076,0,0.153
CIF001742,64,retired,divorced,unknown,no,2406.77,no,no,unknown,2,jun,1203,5,-1,1,success,0.1182,1,0.179
CIF001743,46,blue-collar,married,unknown,yes,1159.94,no,no,telephone,6,jun,174,3,-1,2,other,0.6575,1,0.9441
CIF001744,19,management,divorced,secondary,no,1348.12,no,no,telephone,25,feb,1463,7,-1,3,success,0.6933,1,0.6116
CIF001745,31,student,single,tertiary,no,3619.6,yes,no,unknown,19,mar,826,4,3,5,failure,0.8145,1,0.2854
CIF001746,78,retired,divorced,secondary,no,1275.69,yes,no,cellular,26,jun,1586,1,-1,4,failure,0.181,1,0.5865
CIF001747,79,admin.,married,unknown,no,-1920.62,yes,yes,unknown,21,mar,949,2,-1,0,success,0.5168,1,0.2431
CIF001748,41,entrepreneur,married,secondary,no,1075.79,no,no,unknown,8,aug,984,5,-1,3,failure,0.6608,1,0.4943
CIF001749,67,admin.,single,unknown,no,1702.67,yes,no,telephone,25,nov,1246,4,-1,0,success,0.2237,1,0.3346
CIF001750,62,management,married,secondary,no,1844.8,yes,no,telephone,21,jan,1475,2,-1,2,failure,0.5169,1,0.6226
CIF001751,75,blue-collar,married,secondary,no,1985.76,no,no,cellular,6,jan,283,6,-1,5,unknown,0.6384,1,0.7588
CIF001752,73,student,single,tertiary,yes,4618.11,no,no,cellular,1,aug,920,1,-1,5,success,0.2144,1,0.3485
CIF001753,56,blue-collar,married,secondary,no,-1758.1,yes,no,unknown,23,jan,53,2,2,0,failure,0.3756,0,0.1439
CIF001754,42,student,married,primary,no,2027.1,no,yes,telephone,22,aug,854,4,6,0,failure,0.2163,1,0.3557
CIF001755,56,entrepreneur,divorced,primary,no,5369.79,no,yes,unknown,3,jun,1464,1,15,4,failure,0.9029,1,0.7582
CIF001756,37,student,married,unknown,no,-2000.0,no,no,cellular,14,jun,1557,3,-1,2,unknown,0.2368,1,0.7871
CIF001757,39,blue-collar,divorced,secondary,no,2038.94,no,yes,cellular,28,aug,510,7,-1,2,failure,0.1208,1,0.7856
CIF001758,55,blue-collar,divorced,primary,no,-256.14,yes,no,unknown,24,nov,695,7,2,5,other,0.0352,1,0.9746
CIF001759,53,entrepreneur,divorced,unknown,no,387.87,yes,yes,telephone,25,feb,992,7,-1,5,failure,0.045,1,0.8248
CIF001760,54,student,married,unknown,no,-1214.42,yes,no,cellular,12,feb,712,3,-1,5,success,0.1916,1,0.9686
CIF001761,41,retired,married,secondary,no,991.35,yes,yes,cellular,4,sep,320,1,-1,4,failure,0.6082,1,0.6268
CIF001762,43,retired,divorced,tertiary,no,7023.77,no,no,unknown,11,jan,548,6,8,5,unknown,0.0176,1,0.2293
CIF001763,18,management,married,unknown,no,-2000.0,no,no,cellular,21,jun,727,3,-1,4,other,0.2867,0,0.6082
CIF001764,55,retired,single,primary,no,-2000.0,no,yes,cellular,26,jun,933,6,-1,5,other,0.0582,0,0.1978
CIF001765,53,management,single,secondary,no,-2000.0,yes,no,cellular,20,may,1657,1,-1,3,unknown,0.4037,1,0.0853
CIF001766,75,retired,divorced,tertiary,no,6682.25,no,no,unknown,2,jul,980,5,-1,0,unknown,0.0486,1,0.3013
CIF001767,49,student,divorced,tertiary,no,112.98,yes,no,telephone,18,feb,696,5,-1,4,other,0.6075,1,0.3628
CIF001768,46,student,married,secondary,no,1423.08,no,no,cellular,6,apr,1188,7,-1,5,unknown,0.6884,1,0.7089
CIF001769,22,management,single,primary,yes,291.65,no,no,unknown,19,jan,1391,1,-1,1,other,0.7313,0,0.3631
CIF001770,30,entrepreneur,single,unknown,no,-1333.27,no,no,unknown,13,dec,774,3,18,2,unknown,0.2243,0,0.0031
CIF001771,38,management,divorced,tertiary,no,794.55,no,no,unknown,16,oct,880,7,8,3,other,0.8685,1,0.9169
CIF001772,41,retired,single,unknown,no,8874.73,no,no,cellular,18,apr,392,3,-1,3,other,0.6903,1,0.5894
CIF001773,40,student,married,secondary,no,5676.21,yes,no,cellular,20,jan,1556,5,25,4,unknown,0.0567,1,0.2108
CIF001774,42,retired,divorced,tertiary,no,-1058.81,yes,no,unknown,1,apr,1560,2,-1,2,unknown,0.4408,1,0.2523
CIF001775,65,student,single,secondary,no,3442.72,no,no,unknown,29,dec,314,6,9,5,unknown,0.7678,1,0.1241
CIF001776,26,retired,married,secondary,no,-994.57,yes,no,unknown,18,oct,622,2,-1,4,other,0.3109,0,0.9065
CIF001777,38,student,married,tertiary,no,-2000.0,no,no,telephone,16,aug,489,5,-1,5,failure,0.3816,0,0.2302
CIF001778,28,retired,married,unknown,no,4558.53,yes,yes,telephone,12,dec,1661,7,-1,3,success,0.6296,1,0.9406
CIF001779,37,student,divorced,unknown,yes,4980.28,yes,no,cellular,4,mar,117,5,-1,0,success,0.0555,1,0.2643
CIF001780,60,blue-collar,divorced,tertiary,no,4638.16,yes,no,cellular,19,jul,373,4,-1,5,success,0.9669,1,0.7993
CIF001781,20,student,single,primary,no,90.4,yes,yes,cellular,11,oct,566,2,-1,0,unknown,0.1745,0,0.0105
CIF001782,39,entrepreneur,married,tertiary,no,999.67,yes,no,telephone,28,jan,1008,3,-1,1,failure,0.0267,0,0.4833
CIF001783,19,retired,divorced,unknown,no,3749.3,yes,no,telephone,20,jun,448,6,-1,1,success,0.0053,0,0.3692
CIF001784,77,entrepreneur,single,secondary,no,2674.49,yes,no,telephone,14,may,965,2,-1,1,unknown,0.3996,1,0.3346
CIF001785,63,entrepreneur,single,tertiary,no,319.09,yes,no,telephone,1,mar,1345,5,27,4,failure,0.8843,1,0.9922
CIF001786,33,retired,married,secondary,no,-2000.0,no,no,telephone,17,mar,1491,4,-1,2,success,0.8198,1,0.7209
CIF001787,30,management,divorced,primary,no,1841.63,yes,no,unknown,26,dec,178,3,23,1,failure,0.912,0,0.2558
CIF001788,24,retired,married,tertiary,no,4737.03,no,no,telephone,14,jul,249,6,-1,0,failure,0.5338,1,0.7524
CIF001789,47,admin.,single,secondary,no,-2000.0,no,no,unknown,20,jan,171,3,-1,1,other,0.4487,0,0.1296
CIF001790,64,student,single,tertiary,no,3416.28,no,no,unknown,4,sep,1637,3,-1,4,success,0.3859,1,0.9259
CIF001791,54,entrepreneur,single,tertiary,no,2494.63,yes,no,telephone,13,aug,1173,4,-1,4,success,0.0464,1,0.4264
CIF001792,72,retired,single,unknown,no,3750.44,yes,no,unknown,24,may,956,6,-1,1,unknown,0.9095,1,0.1907
CIF001793,39,blue-collar,single,unknown,no,4115.93,yes,no,cellular,13,may,1423,7,16,0,other,0.4962,1,0.2728
CIF001794,35,management,single,tertiary,no,-583.4,no,no,telephone,27,jul,1054,5,-1,3,other,0.4551,1,0.1551
CIF001795,47,management,single,primary,no,-2000.0,no,no,cellular,13,dec,423,5,5,4,other,0.5152,1,0.9306
CIF001796,30,admin.,single,tertiary,no,-100.56,no,yes,cellular,25,oct,918,6,-1,0,success,0.7942,1,0.3059
CIF001797,78,entrepreneur,divorced,unknown,no,4167.38,no,no,cellular,20,may,1265,2,-1,4,success,0.2245,1,0.1429
CIF001798,29,management,divorced,secondary,no,-126.01,yes,no,cellular,29,mar,64,2,-1,1,success,0.7099,0,0.8129
CIF001799,47,student,married,tertiary,no,-582.13,no,no,telephone,16,feb,1091,4,27,1,success,0.7108,1,0.2133
CIF001800,50,student,divorced,unknown,no,-2000.0,yes,no,unknown,15,mar,894,5,-1,3,failure,0.8496,1,0.0942
CIF001801,21,entrepreneur,married,secondary,no,6757.94,yes,no,unknown,11,feb,125,5,-1,0,success,0.0087,0,0.6684
CIF001802,47,management,married,secondary,no,3977.14,yes,no,unknown,20,oct,474,2,-1,1,failure,0.1704,1,0.0074
CIF001803,46,blue-collar,single,secondary,no,3809.69,yes,no,cellular,30,jul,807,6,-1,0,other,0.471,1,0.8324
CIF001804,34,student,married,unknown,no,4403.18,yes,no,telephone,6,jan,616,3,28,1,failure,0.8505,1,0.5627
CIF001805,25,student,single,secondary,no,3230.13,no,no,telephone,29,dec,522,7,19,4,failure,0.9651,1,0.2468
CIF001806,20,student,married,secondary,no,767.01,yes,no,cellular,30,feb,1168,6,1,1,unknown,0.5949,0,0.4736
CIF001807,18,entrepreneur,single,tertiary,no,1008.71,yes,no,cellular,24,aug,727,7,29,0,other,0.2121,1,0.2624
CIF001808,47,entrepreneur,divorced,tertiary,no,217.31,yes,no,telephone,18,jan,895,5,3,1,success,0.1846,0,0.5329
CIF001809,23,retired,divorced,unknown,no,9404.22,yes,no,unknown,26,aug,1436,4,-1,0,unknown,0.6394,1,0.5716
CIF001810,77,retired,single,unknown,no,3167.74,no,no,telephone,8,jul,167,2,-1,3,unknown,0.2101,1,0.7717
CIF001811,33,blue-collar,married,unknown,no,108.6,no,no,telephone,20,nov,647,3,-1,5,other,0.5531,0,0.4661
CIF001812,58,management,divorced,unknown,no,2896.49,yes,yes,unknown,25,aug,131,7,-1,1,unknown,0.8348,1,0.7866
CIF001813,59,management,married,secondary,no,-1532.61,no,yes,telephone,25,jun,1669,3,-1,4,failure,0.3898,0,0.0692
CIF001814,48,entrepreneur,single,secondary,yes,6013.52,yes,yes,unknown,18,jul,334,1,-1,2,unknown,0.3785,1,0.9213
CIF001815,72,entrepreneur,married,tertiary,no,-483.21,yes,no,unknown,12,aug,1475,2,25,0,success,0.0361,1,0.1855
CIF001816,24,blue-collar,single,tertiary,no,3003.26,no,no,cellular,29,may,343,5,29,4,unknown,0.2541,0,0.8366
CIF001817,32,entrepreneur,married,tertiary,no,4697.93,no,no,telephone,21,sep,583,5,-1,1,failure,0.6982,1,0.4946
CIF001818,33,blue-collar,divorced,primary,no,2654.31,yes,no,telephone,24,jul,1094,7,1,3,success,0.3604,1,0.1047
CIF001819,26,blue-collar,married,primary,no,1783.41,yes,no,cellular,19,dec,1496,7,-1,3,failure,0.1583,0,0.3598
CIF001820,36,blue-collar,single,primary,yes,1532.41,yes,no,cellular,27,mar,320,4,-1,3,success,0.1058,1,0.9183
CIF001821,37,entrepreneur,single,secondary,no,1330.68,no,no,telephone,15,sep,383,4,-1,0,success,0.0951,1,0.8347
CIF001822,65,management,single,unknown,no,-230.1,yes,no,telephone,17,oct,1587,6,-1,1,failure,0.6591,1,0.7223
CIF001823,36,entrepreneur,single,unknown,no,151.55,yes,yes,telephone,25,sep,579,1,-1,4,failure,0.6126,1,0.3798
CIF001824,72,admin.,married,unknown,no,5938.77,yes,no,unknown,16,dec,377,5,-1,5,failure,0.5185,1,0.5888
CIF001825,65,retired,divorced,tertiary,yes,1174.39,no,no,unknown,8,jun,1338,4,-1,0,failure,0.5003,1,0.2321
CIF001826,73,entrepreneur,single,primary,no,-857.39,no,no,cellular,23,jul,164,6,-1,2,success,0.1531,0,0.6478
CIF001827,24,management,married,unknown,no,-48.89,no,no,cellular,12,feb,1560,6,20,5,other,0.5006,0,0.2609
CIF001828,79,management,married,unknown,no,4801.11,no,yes,telephone,4,may,1576,5,-1,1,success,0.0599,1,0.829
CIF001829,56,management,single,unknown,yes,3526.82,no,yes,telephone,12,feb,1541,5,-1,2,unknown,0.9259,1,0.7045
CIF001830,78,entrepreneur,divorced,secondary,no,3180.99,no,no,unknown,2,oct,531,5,-1,5,other,0.058,1,0.3861
CIF001831,40,retired,divorced,primary,no,727.44,no,no,unknown,27,oct,205,5,-1,5,other,0.4235,0,0.6595
CIF001832,77,student,single,unknown,no,3220.09,yes,no,unknown,30,mar,765,2,-1,3,other,0.0006,1,0.3251
CIF001833,54,student,single,primary,no,-430.68,no,no,cellular,8,oct,602,2,-1,4,unknown,0.7862,1,0.1557
CIF001834,22,entrepreneur,married,unknown,no,721.16,yes,no,telephone,28,apr,1726,6,-1,3,other,0.1662,0,0.2352
CIF001835,43,entrepreneur,single,unknown,no,4409.41,yes,no,cellular,22,sep,1137,5,-1,1,failure,0.9249,1,0.2717
CIF001836,26,admin.,married,unknown,no,4122.83,yes,no,telephone,29,dec,1699,2,-1,5,other,0.044,0,0.2266
CIF001837,76,entrepreneur,divorced,tertiary,yes,-1445.73,yes,no,cellular,5,oct,1351,7,-1,0,other,0.8208,1,0.6784
CIF001838,36,student,single,unknown,no,-1066.58,yes,no,unknown,2,mar,1286,7,-1,0,other,0.6566,1,0.7397
CIF001839,31,blue-collar,married,unknown,no,1826.11,no,no,telephone,28,mar,201,5,-1,3,unknown,0.2497,1,0.4571
CIF001840,52,student,divorced,unknown,yes,6678.4,yes,no,unknown,9,feb,124,2,-1,5,success,0.2024,1,0.9878
CIF001841,44,retired,divorced,secondary,no,-2000.0,yes,no,cellular,18,nov,83,7,-1,4,success,0.3577,0,0.891
CIF001842,24,management,married,tertiary,no,2335.0,no,no,unknown,28,jul,1068,2,-1,4,success,0.8284,1,0.0871
CIF001843,68,management,married,unknown,yes,-2000.0,no,no,telephone,11,feb,363,4,-1,2,other,0.862,1,0.4605
CIF001844,70,retired,married,primary,no,-402.99,no,no,cellular,3,aug,1780,7,-1,2,success,0.1753,1,0.9085
CIF001845,64,admin.,single,primary,no,406.71,yes,no,telephone,24,jul,238,4,-1,2,unknown,0.3534,1,0.2203
CIF001846,56,admin.,single,secondary,no,238.47,no,no,cellular,14,aug,1704,2,-1,1,unknown,0.2375,1,0.3784
CIF001847,42,blue-collar,divorced,secondary,no,-101.39,no,no,cellular,1,aug,1201,1,-1,2,success,0.1226,0,0.9469
CIF001848,51,retired,divorced,unknown,no,1521.62,yes,no,cellular,11,feb,190,3,-1,0,failure,0.6464,1,0.7761
CIF001849,50,entrepreneur,divorced,unknown,no,-105.77,no,no,unknown,16,may,105,5,10,1,failure,0.3459,0,0.8323
CIF001850,28,blue-collar,divorced,primary,no,-2000.0,no,no,unknown,27,sep,712,6,23,5,other,0.2254,0,0.8795
CIF001851,23,admin.,married,secondary,no,3839.61,no,no,telephone,7,nov,610,2,25,4,unknown,0.866,1,0.1712
CIF001852,33,entrepreneur,married,unknown,no,3758.62,yes,no,unknown,16,mar,567,2,-1,0,success,0.7483,1,0.6993
CIF001853,46,entrepreneur,divorced,tertiary,no,4029.52,yes,no,cellular,6,jul,951,5,-1,1,failure,0.7738,1,0.8028
CIF001854,27,blue-collar,single,primary,yes,-2000.0,yes,no,cellular,9,dec,233,2,-1,1,unknown,0.0392,0,0.2265
CIF001855,24,admin.,married,tertiary,no,2396.75,yes,no,cellular,8,aug,233,1,-1,1,failure,0.9151,1,0.0434
CIF001856,70,retired,divorced,unknown,no,3527.94,no,no,unknown,16,mar,1250,4,-1,4,failure,0.5747,1,0.1784
CIF001857,41,retired,married,secondary,no,-1593.61,no,no,unknown,20,aug,1782,4,-1,5,failure,0.5038,0,0.7414
CIF001858,54,blue-collar,divorced,secondary,no,1527.52,yes,no,unknown,4,jan,492,2,-1,4,unknown,0.0106,1,0.6943
CIF001859,50,entrepreneur,divorced,tertiary,no,1151.2,yes,no,unknown,3,jun,1677,2,-1,2,success,0.8977,1,0.8917
CIF001860,63,blue-collar,single,unknown,no,7026.45,yes,yes,cellular,22,jul,620,2,-1,0,failure,0.5439,1,0.317
CIF001861,63,entrepreneur,single,tertiary,no,7273.49,no,no,telephone,9,jan,604,3,-1,0,success,0.8252,1,0.6217
CIF001862,36,admin.,divorced,unknown,no,-2000.0,yes,no,telephone,19,mar,162,1,22,4,success,0.6555,0,0.0268
CIF001863,70,student,divorced,unknown,no,8981.78,no,yes,unknown,3,dec,761,1,-1,4,success,0.7967,1,0.9351
CIF001864,41,retired,single,secondary,no,-1245.68,no,yes,unknown,19,aug,896,3,-1,3,success,0.6929,1,0.5545
CIF001865,69,student,married,secondary,no,4442.02,yes,no,telephone,28,jun,1194,1,24,3,failure,0.921,1,0.7484
CIF001866,43,blue-collar,married,tertiary,no,4411.49,no,no,cellular,14,mar,284,3,-1,5,failure,0.2255,1,0.2838
CIF001867,24,student,single,primary,no,-1487.07,yes,no,unknown,18,feb,339,5,-1,4,success,0.2021,0,0.082
CIF001868,65,management,married,primary,no,2979.8,no,no,unknown,9,jun,777,1,-1,0,unknown,0.7125,1,0.0628
CIF001869,19,blue-collar,divorced,primary,no,1177.4,no,yes,unknown,9,jul,125,5,-1,2,success,0.5014,0,0.8147
CIF001870,65,blue-collar,single,unknown,no,3162.99,yes,no,cellular,2,mar,258,5,-1,0,failure,0.5992,1,0.1519
CIF001871,20,retired,divorced,unknown,no,2192.02,yes,no,cellular,15,oct,1132,5,12,2,failure,0.7085,1,0.824
CIF001872,30,retired,married,unknown,no,5089.02,yes,no,unknown,29,jun,1716,5,5,3,unknown,0.5474,1,0.2653
CIF001873,55,retired,married,primary,no,1726.2,no,no,unknown,4,jan,1031,6,11,1,failure,0.7877,1,0.5413
CIF001874,76,blue-collar,single,secondary,no,996.38,yes,no,unknown,13,feb,260,1,28,0,failure,0.3189,1,0.2619
CIF001875,43,management,married,secondary,no,4788.19,no,no,telephone,26,nov,1783,2,-1,2,other,0.859,1,0.0501
CIF001876,25,student,divorced,primary,no,3241.19,yes,no,unknown,15,may,939,3,5,3,success,0.1077,1,0.5423
CIF001877,32,admin.,single,secondary,no,3695.44,no,no,cellular,23,may,1290,5,-1,4,failure,0.634,1,0.3671
CIF001878,73,blue-collar,divorced,secondary,no,-493.76,no,yes,unknown,12,mar,354,7,-1,0,unknown,0.8901,1,0.4351
CIF001879,63,admin.,divorced,unknown,no,-1635.79,no,no,telephone,19,oct,1041,7,4,1,failure,0.2527,0,0.6016
CIF001880,24,admin.,married,primary,yes,-203.17,yes,no,cellular,30,oct,137,5,5,4,other,0.3268,0,0.3137
CIF001881,41,student,divorced,unknown,no,-362.46,yes,no,unknown,18,mar,1126,3,18,4,unknown,0.3054,0,0.5638
CIF001882,34,blue-collar,married,unknown,no,3858.6,no,no,telephone,24,sep,364,3,-1,5,success,0.5643,1,0.6578
CIF001883,29,blue-collar,divorced,primary,no,4427.95,yes,no,cellular,21,jun,1637,1,-1,4,success,0.4129,1,0.0895
CIF001884,70,admin.,divorced,secondary,no,1034.61,no,no,unknown,3,mar,98,4,-1,5,unknown,0.108,0,0.3501
CIF001885,56,student,divorced,secondary,no,5792.76,no,no,unknown,5,oct,1174,4,-1,3,other,0.8913,1,0.0899
CIF001886,29,entrepreneur,single,unknown,no,5605.41,yes,yes,cellular,19,jan,250,2,5,5,failure,0.2047,0,0.0069
CIF001887,58,retired,married,unknown,no,2230.2,no,no,unknown,11,nov,1236,6,9,2,success,0.5341,1,0.0512
CIF001888,43,blue-collar,married,unknown,no,-965.68,yes,yes,unknown,15,jan,888,6,-1,5,unknown,0.5948,1,0.5922
CIF001889,21,management,married,secondary,no,6226.13,yes,no,cellular,15,apr,1741,3,-1,2,other,0.0408,1,0.0843
CIF001890,45,student,divorced,unknown,no,1316.95,yes,no,telephone,24,mar,1173,7,-1,2,unknown,0.0957,1,0.8685
CIF001891,29,retired,single,unknown,no,1878.5,yes,no,unknown,30,mar,669,1,-1,4,failure,0.9717,1,0.7594
CIF001892,33,management,married,tertiary,no,481.18,yes,yes,cellular,30,jun,157,7,-1,2,other,0.6645,0,0.0088
CIF001893,72,blue-collar,married,primary,no,-1169.37,no,no,unknown,3,oct,1072,6,21,0,success,0.0336,1,0.5732
CIF001894,62,blue-collar,married,secondary,no,-2000.0,no,no,telephone,23,may,793,2,-1,5,success,0.7942,1,0.0103
CIF001895,26,management,married,primary,no,3398.6,no,no,unknown,22,jul,94,5,27,2,failure,0.5085,0,0.1092
CIF001896,70,entrepreneur,divorced,unknown,no,-850.2,no,yes,unknown,26,dec,1046,3,-1,5,other,0.0752,0,0.9882
CIF001897,53,admin.,divorced,secondary,no,10678.59,yes,no,telephone,13,jun,377,6,3,2,other,0.6808,1,0.457
CIF001898,72,blue-collar,single,tertiary,no,-1758.22,no,no,telephone,16,oct,421,2,-1,5,success,0.4994,0,0.0272
CIF001899,64,entrepreneur,divorced,secondary,yes,-2000.0,no,no,telephone,14,may,16,2,-1,3,unknown,0.2049,0,0.8503
CIF001900,39,blue-collar,single,unknown,no,3030.42,yes,no,telephone,12,jan,669,3,-1,4,other,0.8777,1,0.9173
CIF001901,51,management,married,unknown,no,6087.94,yes,no,unknown,8,apr,392,2,1,4,unknown,0.2914,1,0.5484
CIF001902,50,blue-collar,divorced,secondary,no,1693.77,no,no,telephone,20,feb,129,3,20,1,other,0.2846,0,0.7059
CIF001903,62,blue-collar,married,secondary,no,3216.73,no,yes,telephone,1,nov,781,5,-1,4,unknown,0.2728,1,0.7801
CIF001904,33,admin.,divorced,primary,no,-2000.0,no,no,unknown,23,jan,396,5,-1,5,unknown,0.7675,1,0.7347
CIF001905,38,management,divorced,primary,no,-532.53,yes,yes,unknown,26,oct,241,4,-1,3,unknown,0.7061,1,0.4945
CIF001906,33,blue-collar,married,unknown,no,-1720.85,no,no,telephone,7,feb,840,2,1,5,unknown,0.9031,1,0.8327
CIF001907,36,management,married,unknown,no,-2000.0,yes,no,telephone,7,feb,113,2,-1,5,success,0.2293,0,0.5273
CIF001908,27,student,single,unknown,no,1850.94,yes,no,telephone,16,jul,1782,7,-1,3,failure,0.7864,1,0.2595
CIF001909,20,student,divorced,tertiary,no,-2000.0,no,no,telephone,26,jan,847,2,-1,2,unknown,0.573,0,0.0041
CIF001910,76,retired,married,primary,no,-2000.0,yes,no,telephone,4,jan,1793,1,-1,5,failure,0.3087,1,0.3586
CIF001911,22,retired,divorced,primary,no,-111.58,no,no,cellular,13,oct,1586,4,8,1,other,0.0355,0,0.0826
CIF001912,73,student,single,tertiary,no,-993.86,no,no,telephone,7,jan,1763,1,3,3,success,0.8189,1,0.0633
CIF001913,18,retired,divorced,secondary,no,2689.23,yes,no,telephone,26,aug,976,3,2,4,success,0.2411,1,0.4692
CIF001914,66,blue-collar,single,primary,no,2416.74,no,no,cellular,27,feb,761,6,2,5,failure,0.6317,1,0.9437
CIF001915,38,management,single,primary,no,4181.4,yes,no,unknown,3,feb,1295,2,19,1,success,0.5489,1,0.1055
CIF001916,50,student,single,tertiary,no,3757.15,yes,yes,unknown,5,sep,145,5,-1,0,other,0.0044,1,0.2737
CIF001917,35,retired,married,unknown,no,4922.44,no,no,cellular,5,may,1512,4,26,2,success,0.9943,1,0.8301
CIF001918,48,entrepreneur,married,secondary,no,1494.24,yes,yes,cellular,25,jan,582,3,-1,5,unknown,0.8143,1,0.4018
CIF001919,45,blue-collar,married,unknown,no,2410.4,yes,no,telephone,28,sep,13,5,-1,3,success,0.4865,0,0.7588
CIF001920,50,admin.,divorced,secondary,no,3034.54,no,no,unknown,12,dec,427,5,2,0,other,0.6803,1,0.5423
CIF001921,42,entrepreneur,single,tertiary,no,1924.97,yes,no,telephone,5,jul,436,3,-1,0,unknown,0.4766,1,0.6039
CIF001922,51,retired,single,primary,no,308.42,no,no,unknown,20,may,25,2,-1,2,failure,0.7446,1,0.1611
CIF001923,69,management,divorced,tertiary,no,502.67,no,no,cellular,27,nov,1203,7,-1,2,success,0.1343,1,0.3523
CIF001924,44,admin.,divorced,secondary,no,-952.68,yes,no,telephone,28,may,171,2,-1,0,unknown,0.4464,0,0.6218
CIF001925,40,student,married,unknown,no,2764.85,yes,no,unknown,14,aug,1524,7,21,2,success,0.3355,1,0.0268
CIF001926,26,entrepreneur,single,secondary,no,1217.95,yes,no,unknown,24,jun,815,4,-1,2,other,0.4597,1,0.1883
CIF001927,40,entrepreneur,single,primary,no,-489.52,yes,no,cellular,29,sep,1292,7,-1,1,success,0.4505,0,0.3865
CIF001928,25,retired,divorced,primary,no,-486.73,no,no,unknown,25,jul,611,3,-1,1,failure,0.1431,0,0.6746
CIF001929,29,entrepreneur,divorced,secondary,yes,-2000.0,no,no,cellular,15,jun,237,4,-1,3,unknown,0.9765,0,0.5096
CIF001930,77,management,single,secondary,no,4436.52,yes,no,cellular,8,jun,324,5,-1,5,success,0.0155,1,0.7187
CIF001931,23,student,married,secondary,no,1735.85,no,yes,unknown,12,apr,1162,3,-1,5,other,0.0101,0,0.7269
CIF001932,47,management,single,tertiary,no,-1088.4,yes,no,unknown,11,jun,1288,2,-1,3,other,0.3734,1,0.0311
CIF001933,69,management,married,unknown,no,3925.64,no,no,cellular,30,jan,481,4,-1,0,success,0.6204,1,0.9017
CIF001934,77,entrepreneur,divorced,tertiary,no,-181.35,no,no,unknown,22,may,642,5,-1,5,unknown,0.1797,0,0.8242
